Date,PRECP,TMAX,TMIN,DISCH
9/4/2004,25.5,19.8,8.8,103.014
9/5/2004,4.9,21.4,9.8,138.533
9/6/2004,21.5,21.9,10.4,98.354
9/7/2004,0,21.2,9.5,58.316
9/8/2004,2.7,19.4,8.9,43.795
9/9/2004,0,21,9.9,34.128
9/10/2004,3.9,21.6,9,21.045
9/11/2004,18.9,23.6,9.8,16.539
9/12/2004,2.6,22,9.5,32.721
9/13/2004,4.2,20,6,53.926
9/14/2004,2.5,21.6,9.9,72.917
9/15/2004,6.9,20,9.5,64.063
9/16/2004,4.4,20.6,9.6,72.806
9/17/2004,31.9,20.4,9.5,54.561
9/18/2004,0,18.8,7.4,44.766
9/19/2004,21.9,21.8,9.2,52.238
9/20/2004,11.3,21.2,9.5,43.713
9/21/2004,9.3,21.6,8.5,28.804
9/22/2004,0,22.6,7.7,25.597
9/23/2004,0,22,7.5,23.786
9/24/2004,3.4,21.6,9.4,26.134
9/25/2004,9.1,20.2,10.5,57.837
9/26/2004,0,21,9.9,40.644
9/27/2004,0.3,21.2,9.2,27.49
9/28/2004,0,20.4,9,23.667
9/29/2004,0,18.6,9.1,22.099
9/30/2004,0,21.9,9.5,21.362
10/1/2004,5.6,21.4,7.4,18.836
10/2/2004,9.4,21,8.5,16.455
10/3/2004,15.3,20.4,10.5,15.101
10/4/2004,9.5,21.8,10.3,20.576
10/5/2004,17.6,20.8,9,31.053
10/6/2004,12.4,18.4,9.6,30.326
10/7/2004,7.2,21.6,6.4,65.986
10/8/2004,0,20.6,9.2,52.04
10/9/2004,8.6,20.4,10.9,39.804
10/10/2004,10.8,18.4,10.7,24.906
10/11/2004,2,20.4,8.5,20.942
10/12/2004,5.4,20.6,8.7,30.274
10/13/2004,7.1,18.6,10.5,27.886
10/14/2004,0,21.8,8,23.502
10/15/2004,0,22.2,5.6,21.933
10/16/2004,0,22.6,5.3,20.51
10/17/2004,0,21.6,6.2,17.605
10/18/2004,0,21.4,5.5,16.791
10/19/2004,0,21.8,5.6,16.057
10/20/2004,0,21.4,5.7,15.059
10/21/2004,0,20.8,5.2,14.225
10/22/2004,0,21.2,6.5,13.507
10/23/2004,0,22,7.2,12.003
10/24/2004,0,22.6,5.6,11.553
10/25/2004,0,22.8,6.5,11.479
10/26/2004,0.6,21.8,6.7,11.279
10/27/2004,0,23.8,7.4,11.334
10/28/2004,0,23,7.2,11.102
10/29/2004,0,23.4,7.3,10.213
10/30/2004,0,23.2,7.2,9.843
10/31/2004,0,21.8,8,9.865
11/1/2004,5.6,22.8,8,11.488
11/2/2004,5.2,17.2,10.5,12.399
11/3/2004,3.6,20.4,10.2,12.692
11/4/2004,0,21.2,2.5,11.248
11/5/2004,0,23.4,7.5,11.226
11/6/2004,0,22.2,7.8,10.677
11/7/2004,0,22.4,8.5,10.045
11/8/2004,0,23,9.5,9.18
11/9/2004,0,23.2,8,8.912
11/10/2004,0,23.6,8.2,8.59
11/11/2004,0,22.8,8.4,8.334
11/12/2004,0,24,8.3,8.112
11/13/2004,0,23.8,8.2,7.967
11/14/2004,0,22.8,9,7.766
11/15/2004,0,23.8,9.1,7.653
11/16/2004,0,23.6,8.2,7.61
11/17/2004,0,23,8,7.443
11/18/2004,0,23.2,8.2,7.388
11/19/2004,0,23.2,7.9,7.224
11/20/2004,0,23.2,7.2,7.169
11/21/2004,0,21.4,7.6,7.008
11/22/2004,0,22.4,7.7,6.968
11/23/2004,6.3,21,9,6.929
11/24/2004,1.6,20.2,7,7.17
11/25/2004,0,22.6,7.5,7.292
11/26/2004,0,22,7.2,7.265
11/27/2004,0,21.2,6.9,6.969
11/28/2004,0,22.8,6.4,6.603
11/29/2004,0,21.6,7.2,6.475
11/30/2004,0,22.2,8.2,6.45
12/1/2004,0,22.6,8,6.374
12/2/2004,0,22.4,8,6.349
12/3/2004,0,22.2,7.6,6.275
12/4/2004,0,21.6,7.6,6.262
12/5/2004,0,21.8,7.7,6.25
12/6/2004,0,22.4,7.4,6.164
12/7/2004,0,21.6,8.2,6.066
12/8/2004,0,23,5.5,5.981
12/9/2004,0,22.2,8.2,5.957
12/10/2004,0,23.5,8,5.885
12/11/2004,0,23,7.9,5.861
12/12/2004,0,22.8,7.7,5.79
12/13/2004,0,22.4,8.5,5.767
12/14/2004,0,22.2,7.5,5.685
12/15/2004,0,22.2,7.7,5.604
12/16/2004,0,22.4,7,5.592
12/17/2004,0,22,7.6,5.581
12/18/2004,0,21.6,8.4,5.512
12/19/2004,0.4,22.8,9.5,5.5
12/20/2004,0,22.4,8.8,5.489
12/21/2004,0,23.6,10.5,5.421
12/22/2004,0,23.2,8.5,5.398
12/23/2004,0,22.6,8.5,5.32
12/24/2004,0,22.8,9,5.231
12/25/2004,0,22.2,8,5.143
12/26/2004,0,22.4,7.6,5.045
12/27/2004,0,22.4,9,4.906
12/28/2004,0,23.2,6,4.874
12/29/2004,0,20.8,7.2,4.801
12/30/2004,0,21.8,6.9,4.738
12/31/2004,0,22.2,7.5,4.78
1/1/2005,,22.8,6.8,4.728
1/2/2005,,23.8,6.7,4.707
1/3/2005,,22.6,5.6,4.635
1/4/2005,,23,6.5,4.554
1/5/2005,,22.2,5.6,4.483
1/6/2005,,22.8,5,4.463
1/7/2005,,22.6,5.5,4.403
1/8/2005,,22,7.3,4.394
1/9/2005,,21.2,8,4.384
1/10/2005,,22.8,7.6,4.325
1/11/2005,,23,7.5,4.305
1/12/2005,,22.4,6.5,4.247
1/13/2005,,22.6,6.8,4.228
1/14/2005,,22,6.7,4.16
1/15/2005,,21.2,8.7,4.094
1/16/2005,,22.8,7,4.103
1/17/2005,,22.8,6.4,4.208
1/18/2005,,22.6,6.5,4.16
1/19/2005,,22.8,8.4,4.075
1/20/2005,,21.4,9.7,3.954
1/21/2005,,22.2,10.5,3.926
1/22/2005,,24,7.6,3.871
1/23/2005,,23,9,3.853
1/24/2005,,24.6,9.9,3.799
1/25/2005,,24.6,6.9,3.79
1/26/2005,,22.6,6.9,3.781
1/27/2005,,22.5,8.5,3.727
1/28/2005,,23.2,8.2,3.709
1/29/2005,,23.6,7.2,3.656
1/30/2005,,23.6,7.6,3.647
1/31/2005,,24,8,3.647
2/1/2005,0,24.4,8.2,3.639
2/2/2005,0,24.6,8.5,3.586
2/3/2005,0,24.8,8.3,3.569
2/4/2005,0,24.6,8,3.517
2/5/2005,0,24.8,9,3.5
2/6/2005,0,25.4,9,3.441
2/7/2005,0,25.2,8,3.382
2/8/2005,0,26.2,9.7,3.373
2/9/2005,0,24.2,9.5,3.365
2/10/2005,0,25.6,9.5,3.315
2/11/2005,0,25.8,9.9,3.299
2/12/2005,0,26.2,10.5,3.291
2/13/2005,0,25.4,9.8,3.526
2/14/2005,0,25,8.5,3.517
2/15/2005,0,26.2,9.4,3.5
2/16/2005,0,25.4,11.5,3.449
2/17/2005,0,25.8,11.5,3.441
2/18/2005,0,26.4,10.4,3.449
2/19/2005,0,27.4,10.4,3.5
2/20/2005,0,26.8,12.4,3.5
2/21/2005,0,27.2,13.2,3.441
2/22/2005,0,27.2,10.9,3.374
2/23/2005,0,27.4,11.6,3.299
2/24/2005,0,26.4,12.2,3.185
2/25/2005,0,26.8,11.5,3.121
2/26/2005,0,26.8,11.6,3.113
2/27/2005,0,27,11.6,3.105
2/28/2005,0,26.2,10,3.058
3/1/2005,,25.8,9.4,3.05
3/2/2005,,27,9.8,3.05
3/3/2005,,27.2,10.4,3.05
3/4/2005,,25.8,10.2,3.034
3/5/2005,,26.2,9,2.949
3/6/2005,,27,9.7,2.98
3/7/2005,,25.8,10.2,2.972
3/8/2005,,25.4,11,2.911
3/9/2005,,26,12,3.114
3/10/2005,,25.6,12.4,3.357
3/11/2005,,26,15.3,3.509
3/12/2005,,25.2,11.4,3.648
3/13/2005,,21.6,8.4,3.781
3/14/2005,,24.4,10,3.862
3/15/2005,,23.6,10.4,3.954
3/16/2005,,23.4,10,4.113
3/17/2005,,22.4,6.7,4.154
3/18/2005,,20.4,10.6,5.209
3/19/2005,,22.8,7.5,7.022
3/20/2005,,21.6,10.5,6.209
3/21/2005,,21.2,12.9,5.279
3/22/2005,,24.2,10,4.699
3/23/2005,,24.8,9.9,4.106
3/24/2005,,25.2,9.8,3.649
3/25/2005,,27,10.9,3.259
3/26/2005,,27.6,10.5,3.066
3/27/2005,,25.2,11.2,3.3
3/28/2005,,25.6,10.4,3.193
3/29/2005,,26.4,11.3,3.113
3/30/2005,,27,12.2,3.05
3/31/2005,,25.8,10.2,2.996
4/1/2005,0,27.2,10.2,2.972
4/2/2005,0,27.6,10.5,2.881
4/3/2005,0,27.6,11.7,2.858
4/4/2005,0,27,11.6,2.806
4/5/2005,0,25.3,12.5,2.747
4/6/2005,0,25,12,2.689
4/7/2005,0,26.2,13.5,2.639
4/8/2005,0,26.4,12,2.624
4/9/2005,0,27.8,14,2.575
4/10/2005,0,27,12.7,2.519
4/11/2005,0,27.8,11.9,2.464
4/12/2005,0,27.8,12.3,2.417
4/13/2005,0,26.2,15,2.417
4/14/2005,0,23.7,14,2.464
4/15/2005,0,26,12.5,2.505
4/16/2005,0,26.5,13.6,2.492
4/17/2005,6.8,26.5,12,2.632
4/18/2005,0,23.7,12,2.777
4/19/2005,0,25.5,10.9,2.747
4/20/2005,0,25,11.5,2.689
4/21/2005,0,25.5,11.4,2.639
4/22/2005,0,26.5,12,2.66
4/23/2005,0,23.4,11.8,2.836
4/24/2005,0,21.5,11.6,2.851
4/25/2005,0,24,10.8,2.777
4/26/2005,6.3,22,12.2,2.866
4/27/2005,0,23.5,13.6,2.972
4/28/2005,0,23.3,11.4,2.942
4/29/2005,0,24.7,8.8,2.697
4/30/2005,0,25,9.5,2.784
5/1/2005,0,24.3,11.3,2.799
5/2/2005,0,24.5,13.2,2.777
5/3/2005,0,24.5,14.5,3.425
5/4/2005,0,18.5,11,7.068
5/5/2005,3.6,21.4,10.4,7.172
5/6/2005,0,24,11,6.226
5/7/2005,1.5,23.6,10,4.698
5/8/2005,1.8,25,11,4.039
5/9/2005,0,25.2,12,3.71
5/10/2005,0,25.5,11.4,3.408
5/11/2005,0,24.7,11.6,3.307
5/12/2005,0,26.5,11,3.234
5/13/2005,0,24.8,12,3.113
5/14/2005,0,25,10,2.98
5/15/2005,0,25.3,10.6,2.821
5/16/2005,0,25,11.4,2.733
5/17/2005,0,25.7,14.1,2.596
5/18/2005,5.6,26,15,2.582
5/19/2005,1.9,25,13.2,2.624
5/20/2005,0,25.8,12,2.632
5/21/2005,0,24.7,13.5,2.639
5/22/2005,0,22,11.4,2.682
5/23/2005,0,24.5,10.8,2.741
5/24/2005,0,23,10.4,3.107
5/25/2005,0,24.5,9.5,3.502
5/26/2005,0,24,10.3,3.764
5/27/2005,2.5,25.7,9.6,3.484
5/28/2005,3.6,28.4,9.7,3.374
5/29/2005,0,25.2,11,3.324
5/30/2005,0,24.4,11.5,3.442
5/31/2005,0,27,10.5,3.918
6/1/2005,0,26.9,11,3.926
6/2/2005,3.4,26.8,11.5,3.79
6/3/2005,1.8,26.2,10.5,3.639
6/4/2005,2.8,24.2,9.5,3.441
6/5/2005,12.6,25.7,10.5,3.266
6/6/2005,18.8,26.5,11.2,3.233
6/7/2005,6.3,26,11.4,3.177
6/8/2005,5.8,24.8,11.6,3.113
6/9/2005,3.7,24.9,11.9,3.066
6/10/2005,3.8,22.8,11.4,3.105
6/11/2005,5.9,25.5,9.6,3.097
6/12/2005,6.2,26,10.9,3.035
6/13/2005,12.6,23.9,5,3.809
6/14/2005,0,23.7,11.8,7.891
6/15/2005,0,23.2,10.7,7.275
6/16/2005,0,24,10.5,6.715
6/17/2005,0,22,10.5,9.518
6/18/2005,6.4,22.9,10.3,11.563
6/19/2005,6.3,24.2,12.2,13.836
6/20/2005,3.6,22.8,10.6,7.941
6/21/2005,0,22.9,9.9,7.841
6/22/2005,0,21,10.4,24.392
6/23/2005,0,19.5,11.4,18.629
6/24/2005,0,21.9,9.9,46.001
6/25/2005,0,21,11.6,48.402
6/26/2005,0,17.6,11.9,57.508
6/27/2005,5.8,19.6,10.4,63.814
6/28/2005,25.2,19.5,10,28.527
6/29/2005,6.9,17.3,11.8,14.924
6/30/2005,5.6,18.7,9.9,9.474
7/1/2005,6.3,19.9,8.4,15.817
7/2/2005,7.6,21,9.5,25.243
7/3/2005,11.6,16.2,10.2,26.092
7/4/2005,10.9,19,10.8,74.477
7/5/2005,18.9,17.8,0.9,61.827
7/6/2005,18.9,16.9,5,87.874
7/7/2005,15.3,14.4,10,47.023
7/8/2005,16.6,17.8,5,31.725
7/9/2005,10,17.2,9,36.072
7/10/2005,12.6,15.2,10,32.637
7/11/2005,21.8,18.5,10,65.051
7/12/2005,25.2,17.5,8.5,54.314
7/13/2005,3.6,18,9.4,67.603
7/14/2005,5.4,17.9,9.9,113.063
7/15/2005,7.4,21.6,10,66.16
7/16/2005,8.8,21.5,11.6,42.11
7/17/2005,3.1,15.8,10.3,55.011
7/18/2005,4.7,16.4,10.5,68.794
7/19/2005,56.7,20,10.4,45.973
7/20/2005,9.3,20.5,11.9,93.876
7/21/2005,3.8,14.7,11.2,183.614
7/22/2005,6.3,18.1,10.5,140.164
7/23/2005,6.3,18,10.6,94.721
7/24/2005,2.1,20.3,9.5,63.559
7/25/2005,15.7,18.2,10.5,129.639
7/26/2005,10.9,18.4,9.5,105.479
7/27/2005,0,19.4,7.6,165.118
7/28/2005,1.4,19.5,8.6,93.247
7/29/2005,3.6,17.2,10.4,159.38
7/30/2005,6,17,10.1,78.521
7/31/2005,3.7,18.7,10,56.706
8/1/2005,0,19.6,10.1,67.823
8/2/2005,0,20,11,124.403
8/3/2005,18.9,19.7,5.9,131.43
8/4/2005,3.7,20,5.4,130.763
8/5/2005,3.4,19.3,11,64.56
8/6/2005,25.2,20.4,7.6,45.405
8/7/2005,3.6,19.7,8.6,85.209
8/8/2005,10.9,20.3,6.5,140.786
8/9/2005,0.4,19.3,10,105.85
8/10/2005,0,19.2,10.2,107.987
8/11/2005,10.8,18.4,10,94.945
8/12/2005,7.8,20.3,8.9,121.144
8/13/2005,15.1,19.9,11,91.072
8/14/2005,18.9,23.6,6.6,95.42
8/15/2005,9.3,20.4,11.5,84.066
8/16/2005,4.2,20.4,10.5,134.969
8/17/2005,0,18.3,6.5,158.622
8/18/2005,0,20.3,7,161.162
8/19/2005,0,20.1,8.7,117.219
8/20/2005,9.5,20.2,10.6,125.805
8/21/2005,2.9,17.3,1.5,117.796
8/22/2005,12.7,18.9,9,101.494
8/23/2005,8.7,18.5,8.2,170.604
8/24/2005,5.6,21,10.5,125.751
8/25/2005,0,20.4,10,135.465
8/26/2005,0,17.5,10.7,177.01
8/27/2005,5.6,17.5,10.2,209.505
8/28/2005,3.7,20.3,6,159.45
8/29/2005,1.8,18.4,10.5,114.173
8/30/2005,3.6,20.4,9.9,104.523
8/31/2005,0,18.4,7.9,168.358
9/1/2005,0,18,7,130.238
9/2/2005,0,20.4,5.9,141.093
9/3/2005,0,20.7,11.4,117.717
9/4/2005,0,21,10,113.627
9/5/2005,2.3,20.1,11,133.617
9/6/2005,0,17.9,11,148.17
9/7/2005,0,20.2,9.7,151.439
9/8/2005,0,19.8,9.4,91.501
9/9/2005,0,20.4,10.4,73.479
9/10/2005,0,19,11.5,186.357
9/11/2005,0,20.4,6.5,149.854
9/12/2005,0,20,10.1,130.054
9/13/2005,0,19.9,11,223.069
9/14/2005,0,19.8,8.7,182.927
9/15/2005,0,20.4,12,192.001
9/16/2005,0,19.8,11,158.565
9/17/2005,0,19.6,11,119.426
9/18/2005,0,21.2,11.5,112.906
9/19/2005,0,21.3,8.4,130.785
9/20/2005,0,21.4,7.5,94.876
9/21/2005,0,19,10.5,121.812
9/22/2005,0,19.7,9.6,103.554
9/23/2005,0,21.5,8.5,121.026
9/24/2005,3.5,21,9.3,111.802
9/25/2005,5.9,21,8.5,86.303
9/26/2005,0,20,10.2,130.443
9/27/2005,0,19.5,9.1,108.096
9/28/2005,4.5,19,9.4,158.79
9/29/2005,0,20.1,7.5,141.221
9/30/2005,2.8,23.5,8.4,99.071
10/1/2005,6.3,21.4,9,83.791
10/2/2005,,20.8,10,104.648
10/3/2005,,20.4,8.8,81.087
10/4/2005,,21.7,8.8,55.151
10/5/2005,,20.5,9,46.497
10/6/2005,,21.8,8.5,73.801
10/7/2005,,21,10.2,59.566
10/8/2005,,21.7,11.5,48.168
10/9/2005,,19,11,85.567
10/10/2005,,21.2,10.2,65.712
10/11/2005,,22.5,9.5,53.806
10/12/2005,,20.8,9,78.674
10/13/2005,,20.9,7.5,80.592
10/14/2005,,21.3,6.9,78.826
10/15/2005,,21.6,7.6,36.978
10/16/2005,,20.8,7.5,24.017
10/17/2005,,21.2,7,19.554
10/18/2005,,22,6.9,17.008
10/19/2005,,21.4,7.8,15.809
10/20/2005,,20.5,8,15.209
10/21/2005,,20.4,8.9,14.733
10/22/2005,,22,8,14.477
10/23/2005,,22.4,8.5,14.016
10/24/2005,,24.4,7,10.89
10/25/2005,,22.4,7.2,1.352
10/26/2005,,21.5,7.6,10.052
10/27/2005,,21.5,8.2,12.397
10/28/2005,,22.9,8.5,12.149
10/29/2005,,22.7,8.5,12.092
10/30/2005,,22.3,9,11.961
10/31/2005,,23.5,8.6,11.738
11/1/2005,,21.9,8.3,11.136
11/2/2005,,20.9,9.4,10.976
11/3/2005,,21.6,10,11.832
11/4/2005,,22.6,8.6,12.017
11/5/2005,,22.3,8.7,11.517
11/6/2005,,23,8.5,10.906
11/7/2005,,22,7,10.195
11/8/2005,,21.9,6.2,9.959
11/9/2005,,23.6,7,9.679
11/10/2005,,22.5,7,9.243
11/11/2005,,22.7,6.5,9.053
11/12/2005,,22,6.6,8.834
11/13/2005,,22.1,6.7,8.696
11/14/2005,,24.3,7.5,8.574
11/15/2005,,22,8.9,8.453
11/16/2005,,23.4,9,8.349
11/17/2005,,22.8,9,8.319
11/18/2005,,22.9,9.5,8.23
11/19/2005,,23.8,8.4,8.476
11/20/2005,,23.8,9.9,10.187
11/21/2005,,23.3,9.4,11.011
11/22/2005,,21.5,5.6,10.862
11/23/2005,,22.8,6.5,8.831
11/24/2005,,22.5,6.5,8.113
11/25/2005,,20.6,4,7.78
11/26/2005,,22,6,7.639
11/27/2005,,21.5,5.6,7.526
11/28/2005,,22,5.6,7.415
11/29/2005,,22,6,7.305
11/30/2005,,22,6.3,7.21
12/1/2005,,22,6.4,7.183
12/2/2005,,21.4,6.4,7.088
12/3/2005,,22.1,6.5,6.982
12/4/2005,,22.1,6.5,6.863
12/5/2005,,21.5,6.4,6.68
12/6/2005,,22,6.2,6.577
12/7/2005,,22,7.2,6.552
12/8/2005,,23,7,6.475
12/9/2005,,23,8,6.45
12/10/2005,,22.7,7,6.374
12/11/2005,,22.6,6.2,6.349
12/12/2005,,23.6,7,6.275
12/13/2005,,22.5,9.4,6.25
12/14/2005,,21.9,7,6.164
12/15/2005,,22.8,7.5,6.066
12/16/2005,,22.5,6.7,5.981
12/17/2005,,23.4,7.3,5.957
12/18/2005,,24.5,7.2,5.873
12/19/2005,,23,8,5.79
12/20/2005,,23.5,6.2,5.767
12/21/2005,,23.6,6,5.685
12/22/2005,,24.3,9.6,5.604
12/23/2005,,23.3,7.5,5.581
12/24/2005,,23.5,7,5.5
12/25/2005,,22.5,6,5.421
12/26/2005,,22.5,7.5,5.398
12/27/2005,,22.4,6.7,5.331
12/28/2005,,22.8,5.5,5.308
12/29/2005,,22.4,7.2,5.242
12/30/2005,,22.8,5.5,5.22
12/31/2005,,22.2,6.8,5.154
1/1/2006,0,23,7.6,5.132
1/2/2006,0,22.7,7.2,5.067
1/3/2006,0,22.5,7.8,5.045
1/4/2006,0,22.7,7.8,4.98
1/5/2006,0,22,7.6,4.959
1/6/2006,0,22.3,8.2,4.895
1/7/2006,0,22.5,8.4,4.864
1/8/2006,0,22.5,7.5,4.738
1/9/2006,0,23.5,6.7,4.707
1/10/2006,0,22.8,8.8,4.635
1/11/2006,0,23.8,7.9,4.564
1/12/2006,0,24.5,8.3,4.543
1/13/2006,0,23,10,4.483
1/14/2006,0,23.9,9.3,4.453
1/15/2006,0,24.2,8,4.335
1/16/2006,0,24.5,8.5,4.325
1/17/2006,0,24.5,9.5,4.384
1/18/2006,0,24,7.5,4.403
1/19/2006,0,24.5,7.9,4.463
1/20/2006,0,23.4,7.2,4.453
1/21/2006,0,22.5,8.5,4.315
1/22/2006,0,24.8,10.5,4.161
1/23/2006,0,23.5,9,4.019
1/24/2006,0,25.4,9.6,3.935
1/25/2006,0,25.4,8.9,3.862
1/26/2006,0,24.5,9.5,3.799
1/27/2006,0,25,9.9,3.781
1/28/2006,0,25.2,10,3.727
1/29/2006,0,24.4,9.4,3.718
1/30/2006,0,23.9,7.5,3.709
1/31/2006,6.8,24.5,9.4,3.656
2/1/2006,0,24.1,10.8,3.674
2/2/2006,0,24.3,9.9,3.844
2/3/2006,0,23.4,13,3.917
2/4/2006,0,25,10.1,3.871
2/5/2006,0,24.9,9.5,3.835
2/6/2006,0,25.4,10.5,3.674
2/7/2006,0,23.7,10,3.647
2/8/2006,0,25.4,10.8,3.656
2/9/2006,0,25.5,10.4,3.709
2/10/2006,0,26.3,10,3.718
2/11/2006,0,25.5,9.2,3.709
2/12/2006,0,25.9,9.7,3.656
2/13/2006,0,24.5,8.8,3.647
2/14/2006,0,25.2,12.2,3.639
2/15/2006,0,25.2,10.4,3.586
2/16/2006,0,25.8,9.4,3.578
2/17/2006,0,25.8,10,3.569
2/18/2006,0,24.5,8.9,3.517
2/19/2006,0,24.5,8.9,3.509
2/20/2006,0,25.4,8.5,3.5
2/21/2006,0,24.9,10.4,3.449
2/22/2006,0,26.1,9.9,3.432
2/23/2006,0,24.5,10,3.382
2/24/2006,0,25,8.2,3.373
2/25/2006,0,24,8.5,3.365
2/26/2006,0,25.5,9.5,3.315
2/27/2006,0,25.5,9,3.307
2/28/2006,0,26,9.5,3.307
3/1/2006,0,24.8,8.5,3.291
3/2/2006,0,25,9,3.185
3/3/2006,0,24.9,10.6,3.121
3/4/2006,0,25.5,10.6,3.105
3/5/2006,0,26.4,10.9,3.058
3/6/2006,0,26.3,10.6,3.05
3/7/2006,0,26.4,10.7,3.05
3/8/2006,0,26.8,10.7,3.042
3/9/2006,3.6,25.5,12.7,2.996
3/10/2006,0,24.8,12.2,2.98
3/11/2006,3.4,25.3,11.2,2.934
3/12/2006,3.6,25,11.7,2.919
3/13/2006,2.1,21.8,12,3.026
3/14/2006,0,23.8,10,3.979
3/15/2006,0,25.8,10,4.085
3/16/2006,0,26.5,10.5,4.009
3/17/2006,0,25.5,10,3.945
3/18/2006,0,24.2,12.5,3.926
3/19/2006,0,24,9.6,3.871
3/20/2006,0,26.1,11.5,3.853
3/21/2006,0,25.3,10.4,3.799
3/22/2006,0,25,10.3,3.781
3/23/2006,0,25.4,9,3.727
3/24/2006,0,24.8,9.7,3.7
3/25/2006,0,25.2,10.2,3.595
3/26/2006,0,26,10,3.56
3/27/2006,0,24.8,12.1,3.458
3/28/2006,0,23,12.9,3.416
3/29/2006,0,23,10.9,3.242
3/30/2006,0,25.9,9.4,3.043
3/31/2006,,27.7,12.4,2.821
4/1/2006,0,24.2,13.2,2.696
4/2/2006,0,25.5,8.4,2.632
4/3/2006,0,25,8.2,2.575
4/4/2006,0,24.9,7.6,2.519
4/5/2006,0,25.5,9.5,2.471
4/6/2006,0,24.6,10.4,2.457
4/7/2006,0,26,11,2.417
4/8/2006,0,25.9,12,2.668
4/9/2006,0,21.7,10,4.388
4/10/2006,0.6,21.9,9.9,4.635
4/11/2006,1.8,21.3,10.2,4.494
4/12/2006,2.3,24,9,4.067
4/13/2006,2.3,24.7,10,3.926
4/14/2006,1,26.4,9.7,3.79
4/15/2006,3.3,26.4,11.5,3.656
4/16/2006,1.5,24.9,11,3.561
4/17/2006,0.4,22.9,12.9,3.399
4/18/2006,1,25.7,10,3.365
4/19/2006,0.9,24.5,11.2,3.307
4/20/2006,0,23.5,11.2,3.242
4/21/2006,1.2,22.8,11.2,3.177
4/22/2006,1.3,22.8,11,3.22
4/23/2006,0.8,22.5,11.4,3.81
4/24/2006,0,23.5,10.9,3.79
4/25/2006,0,24.6,10.4,3.656
4/26/2006,0,24.3,10.9,3.578
4/27/2006,0,25,10.3,3.509
4/28/2006,0,25.5,10.5,3.441
4/29/2006,0,26.4,11.2,3.365
4/30/2006,0,25,10.4,3.242
5/1/2006,0,25,13.2,3.113
5/2/2006,7.3,26,12.5,3.415
5/3/2006,1.8,21,10.2,5.919
5/4/2006,20.7,18.5,9.2,4.67
5/5/2006,0.9,20.9,10,4.538
5/6/2006,0.6,21.8,11.6,5.531
5/7/2006,0,23.7,10.5,6.06
5/8/2006,0,23.5,11.3,4.935
5/9/2006,0,24,10.5,4.366
5/10/2006,0,24.2,11.4,3.9
5/11/2006,0,25.2,9,4.047
5/12/2006,0,25,9.9,4.066
5/13/2006,0,25.3,10.5,3.945
5/14/2006,14.2,23,11.1,3.853
5/15/2006,0.8,21.8,12.6,3.718
5/16/2006,7.7,21.9,12,3.578
5/17/2006,0.9,24.2,11.4,3.449
5/18/2006,8.1,24.5,9.9,4.759
5/19/2006,1.4,21.6,1.5,15.089
5/20/2006,4.9,24.7,9.9,12.482
5/21/2006,3.7,24.2,9.5,8.172
5/22/2006,7.6,23.2,9.6,8.31
5/23/2006,0,20,10.5,21.274
5/24/2006,9.2,18.4,10.8,14.342
5/25/2006,0,17,10.5,11.709
5/26/2006,1.7,21,11,9.919
5/27/2006,0,21.4,10,8.684
5/28/2006,6.3,22.2,10.5,8.187
5/29/2006,0,23,10,6.959
5/30/2006,0,23,10.1,3.034
5/31/2006,4.9,21.8,10.2,3.647
6/1/2006,1.8,21,9.5,15.583
6/2/2006,1.3,21.9,12.5,27.93
6/3/2006,1.4,20.8,11,22.241
6/4/2006,0,20.8,10.4,13.727
6/5/2006,0,22.8,8.8,13.55
6/6/2006,0,21.5,10.2,18.327
6/7/2006,2.4,22.9,9.8,14.564
6/8/2006,5.2,19.8,10.5,9.431
6/9/2006,2.8,23,7.4,6.923
6/10/2006,1.4,22.8,10.5,5.218
6/11/2006,2.4,23,10.5,4.143
6/12/2006,0,22.2,10,7.682
6/13/2006,0,20.4,10,21.583
6/14/2006,2.7,22.5,10.4,26.21
6/15/2006,0,23.2,11.4,10.738
6/16/2006,0,23.5,9.5,6.394
6/17/2006,0,22,10.2,9.414
6/18/2006,6.3,20,10,39.687
6/19/2006,6.3,22.2,10.2,22.618
6/20/2006,12.1,21.8,10,16.405
6/21/2006,7.9,19.9,11,8.476
6/22/2006,5.2,19.5,10.5,5.864
6/23/2006,0.3,22,9.4,4.735
6/24/2006,5.3,21.7,10.4,3.93
6/25/2006,4.3,22.3,12.6,5.331
6/26/2006,2.5,21,10,21.286
6/27/2006,12.6,21.3,11.6,37.348
6/28/2006,3.8,21.5,10,50.345
6/29/2006,4.7,20.4,8.9,48.516
6/30/2006,0,19.4,10.7,34.815
7/1/2006,7.9,22.2,10.6,23.422
7/2/2006,4.6,19,10.4,18.565
7/3/2006,5.3,18,8,16.394
7/4/2006,12.6,18.2,12,13.966
7/5/2006,6.2,20,11.7,33.111
7/6/2006,5.5,19.2,11.3,81.459
7/7/2006,4.9,17.9,11.5,134.375
7/8/2006,12.6,18,11.4,50.717
7/9/2006,5.2,18,10.7,31.448
7/10/2006,1.8,17.7,10.5,50.089
7/11/2006,5.8,18.2,10.4,78.411
7/12/2006,7.9,18.4,10.9,107.998
7/13/2006,6.1,18,10.5,104.86
7/14/2006,4.2,20.5,10,125.769
7/15/2006,5.6,20,10.2,96.048
7/16/2006,4.7,20,9.3,110.029
7/17/2006,5,19.5,10.5,158.469
